cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type,repetition,extraction_time
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,16,18.95201516
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,17,17.89168382
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,18,19.90174222
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,19,19.00700021
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,20,18.08796
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,21,19.92382836
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,22,19.12084126
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,23,17.76613116
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,24,18.92617655
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,25,18.41675234
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,26,18.47035408
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,27,17.34192276
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,28,17.95098114
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,29,19.21105504
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,30,18.40481114
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,31,18.9606576
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,32,17.99028826
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,33,18.64173388
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,34,18.67211843
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,35,17.61854649
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,36,18.2043848
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,37,17.89823246
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,38,18.43673706
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,39,19.05690479
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,40,18.62060142
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,41,19.05140257
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,42,17.90735412
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,43,18.17094469
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,44,18.39722085
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,45,17.76209259
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,46,18.2368679
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,47,17.4315486
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,48,19.12686706
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,49,18.3686831
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,50,18.10465455
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,51,18.00272775
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,52,19.13612962
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,53,17.1898303
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,54,18.38180757
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,55,18.10346246
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,56,18.10342979
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,57,19.17783761
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,58,18.30941677
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,59,17.96519852
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,60,17.4526813
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,61,17.86706519
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,62,17.77887106
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,63,18.08887696
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,64,17.9171257
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,65,17.54246902
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,66,18.05568123
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,67,18.24033117
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,68,17.97812819
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,69,17.81437969
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,70,18.12806654
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,71,19.01162267
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,72,17.48407102
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,73,18.81776381
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,74,17.51477265
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,75,17.96973586
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,76,17.45935392
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,77,19.19848895
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,78,18.11759043
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,79,18.22008896
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,80,19.117939
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,81,18.19882607
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,82,18.51679397
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,83,20.02688146
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,84,19.28190279
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,85,19.25167155
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,86,18.64511514
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,87,19.34118414
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,88,18.01036286
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,89,19.13376832
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,90,19.14071965
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,91,17.95345426
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,92,19.30217385
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,93,18.29210639
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,94,17.93702269
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,95,17.6425972
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,96,18.16278386
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,97,17.8191061
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,98,17.85364199
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,clustering,99,18.12471175
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,0,12.22495246
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,1,12.2446537
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,2,12.15692616
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,3,12.32626891
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,4,12.40834284
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,5,12.20772338
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,6,12.2634387
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,7,12.22903204
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,8,12.27386808
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,9,12.25448918
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,10,12.35807467
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,11,12.20839214
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,12,12.23622417
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,13,12.30237722
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,14,12.2209599
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,15,12.20697236
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,16,12.30408597
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,17,12.29578137
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,18,12.31384373
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,19,14.57292819
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,20,13.36908293
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,21,12.37154102
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,22,12.17979312
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,23,12.28879476
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,24,12.21190119
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,25,12.27656579
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,26,12.2139833
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,27,12.3517015
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,28,12.51247668
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,29,12.23115897
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,30,12.25727487
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,31,12.11959624
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,32,12.29904366
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,33,12.11970186
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,34,12.18588567
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,35,12.2427907
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,36,12.17241335
breast,"['ER+ HER2-', 'TNBC']",ER+ HER2-,sv,dup,quantile,37,12.33710599
